id,YEAR,DATE,state_name,state_code,district_name,district_code,registeration_circles,tampering_computer_source_documents,computer_related_offences,cyber_terrorism,pub_of_sexually_exp_act_elec_form,intrcptn_montr_decryp_info,unauthorized_access_to_protected_computer_system,abetment_to_commit_offences,attempt_to_commit_offences,other_sections_of_it_act,abetment_of_suicide_online,cyber_stalking_bullying_of_women_or_children,data_theft,fraud,cheating,forgery,defamation_or_morphing,fake_profile,counterfeiting,cyber_blackmailing_threatening,fake_news_on_social_media,other_offences,gambling_act,lotteries_act,copy_right_act,trade_marks_act,other_sll_crimes,total_cyber_crimes
2923,2018,01-01-2018,Madhya Pradesh,23,Indore,410,Indore,0,4,0,8,0,0,0,0,0,1,6,0,16,1,0,0,0,0,3,3,4,0,0,0,0,0,46
2924,2018,01-01-2018,Madhya Pradesh,23,Jabalpur,411,Jabalpur,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2925,2018,01-01-2018,Madhya Pradesh,23,Jhabua,412,Jhabua,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2926,2018,01-01-2018,Madhya Pradesh,23,Katni,413,Katni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2927,2018,01-01-2018,Madhya Pradesh,23,Khandwa (East Nimar),405,Khandwa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2928,2018,01-01-2018,Madhya Pradesh,23,Khargone (West Nimar),414,Khargone,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,5,0,0,0,0,0,9
2929,2018,01-01-2018,Madhya Pradesh,23,Mandla,415,Mandla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2930,2018,01-01-2018,Madhya Pradesh,23,Mandsaur,416,Mandsaur,0,2,0,0,0,0,0,0,0,0,6,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,13
2931,2018,01-01-2018,Madhya Pradesh,23,Morena,417,Morena,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10
2932,2018,01-01-2018,Madhya Pradesh,23,Narsimhapur,418,Narsinghpur,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
2933,2018,01-01-2018,Madhya Pradesh,23,Neemuch,419,Neemuch,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,7
2934,2018,01-01-2018,Madhya Pradesh,23,Panna,420,Panna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2935,2018,01-01-2018,Madhya Pradesh,23,Raisen,421,Raisen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2936,2018,01-01-2018,Madhya Pradesh,23,Rajgarh,422,Rajgarh,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2937,2018,01-01-2018,Madhya Pradesh,23,Ratlam,423,Ratlam,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,1,2,0,0,0,0,1,0,0,0,0,9
2938,2018,01-01-2018,Madhya Pradesh,23,Rewa,424,Rewa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2939,2018,01-01-2018,Madhya Pradesh,23,Sagar,425,Sagar,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,1,0,0,2,6,19,0,0,0,0,0,33
2940,2018,01-01-2018,Madhya Pradesh,23,Satna,426,Satna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2941,2018,01-01-2018,Madhya Pradesh,23,Seoni,428,Seoni,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2942,2018,01-01-2018,Madhya Pradesh,23,Shahdol,429,Shahdol,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,2,0,5,0,0,0,0,0,11
2943,2018,01-01-2018,Madhya Pradesh,23,Shajapur,430,Shajapur,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,9
2944,2018,01-01-2018,Madhya Pradesh,23,Sheopur,431,Sheopur,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2945,2018,01-01-2018,Madhya Pradesh,23,Shivpuri,432,Shivpuri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2946,2018,01-01-2018,Madhya Pradesh,23,Sidhi,433,Sidhi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3
2947,2018,01-01-2018,Madhya Pradesh,23,Sehore,427,Sehore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2948,2018,01-01-2018,Madhya Pradesh,23,Singrauli,638,Singrauli,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,7,0,0,0,0,0,11
2949,2018,01-01-2018,Madhya Pradesh,23,Tikamgarh,434,Tikamgarh,0,0,0,0,0,0,0,0,0,1,2,0,2,3,0,0,0,0,0,0,23,0,0,0,0,0,31
2950,2018,01-01-2018,Madhya Pradesh,23,Ujjain,435,Ujjain,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,22,0,0,2,0,0,31
2951,2018,01-01-2018,Madhya Pradesh,23,Umaria,436,Umaria,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2952,2018,01-01-2018,Madhya Pradesh,23,Vidisha,437,Vidisha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2953,2018,01-01-2018,Madhya Pradesh,23,Indore,410,Cyber Crime Cell,0,219,0,94,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315
2954,2018,01-01-2018,Maharashtra,27,Ahmednagar,466,Ahmednagar,0,6,0,0,0,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0,2,0,0,0,0,0,21
2955,2018,01-01-2018,Maharashtra,27,Akola,467,Akola,0,0,0,0,0,0,0,0,0,0,6,0,0,10,0,0,0,0,0,0,7,0,0,0,0,0,23
2956,2018,01-01-2018,Maharashtra,27,Amravati,468,Amravati,1,27,0,6,0,0,0,0,0,0,16,0,49,1,2,0,0,0,0,0,3,0,0,0,0,2,107
2957,2018,01-01-2018,Maharashtra,27,Chhatrapati Sambhajinagar,469,Aurangabad,0,9,0,8,0,0,0,0,0,0,14,0,50,2,1,0,0,0,0,0,15,0,0,0,0,0,99
2958,2018,01-01-2018,Maharashtra,27,Beed,470,Beed,0,1,0,0,0,0,0,0,1,0,5,0,7,1,2,0,0,0,0,0,17,0,0,0,0,0,34
2959,2018,01-01-2018,Maharashtra,27,Bhandara,471,Bhandara,0,4,0,3,0,0,0,0,0,0,7,1,17,7,0,0,0,0,0,0,13,0,0,0,0,0,52
2960,2018,01-01-2018,Maharashtra,27,Buldhana,472,Buldhana,0,1,0,1,0,0,0,0,0,0,3,0,11,1,0,0,0,0,0,0,5,0,0,0,0,0,22
2961,2018,01-01-2018,Maharashtra,27,Chandrapur,473,Chandrapur,0,10,0,10,0,0,0,0,4,0,1,0,44,0,0,0,0,0,0,0,22,0,0,0,0,0,91
2962,2018,01-01-2018,Maharashtra,27,Dhule,474,Dhule,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,2,1,0,0,0,0,14
2963,2018,01-01-2018,Maharashtra,27,Gadchiroli,475,Gadchiroli,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,3,0,0,0,0,0,17
2964,2018,01-01-2018,Maharashtra,27,Gondia,476,Gondia,0,0,0,0,0,0,0,0,0,0,7,0,6,1,0,0,0,0,0,0,7,0,0,0,0,0,21
2965,2018,01-01-2018,Maharashtra,27,Hingoli,477,Hingoli,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5
2966,2018,01-01-2018,Maharashtra,27,Jalgaon,478,Jalgaon,0,5,0,1,0,0,0,0,1,0,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,14
2967,2018,01-01-2018,Maharashtra,27,Jalna,479,Jalna,0,0,0,1,0,0,0,0,0,0,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,23
2968,2018,01-01-2018,Maharashtra,27,Kolhapur,480,Kolhapur,0,3,0,2,0,0,0,0,0,0,3,0,7,7,1,0,0,0,1,0,3,0,0,0,0,0,27
2969,2018,01-01-2018,Maharashtra,27,Latur,481,Latur,0,4,0,2,0,0,0,0,0,0,2,1,8,1,0,0,0,0,0,0,3,0,0,0,0,0,21
2970,2018,01-01-2018,Maharashtra,27,Mumbai,482,Mumbai,0,32,0,5,0,0,0,0,8,2,171,23,349,570,20,0,2,0,7,1,305,0,0,0,0,2,1497
2971,2018,01-01-2018,Maharashtra,27,Nagpur,484,Nagpur,0,9,0,9,0,0,0,0,0,0,11,0,31,60,0,0,0,0,0,0,16,0,0,0,0,0,136
2972,2018,01-01-2018,Maharashtra,27,Nanded,485,Nanded,0,3,0,1,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,8,0,0,0,0,0,17
2973,2018,01-01-2018,Maharashtra,27,Nandurbar,486,Nandurbar,0,0,0,0,0,0,0,0,0,0,2,0,3,1,1,0,0,0,0,0,5,0,0,0,0,0,12
2974,2018,01-01-2018,Maharashtra,27,Nashik,487,Nashik,0,9,0,5,0,0,0,0,0,0,10,0,30,4,2,0,4,0,0,1,7,0,0,0,0,0,72
2975,2018,01-01-2018,Maharashtra,27,Dharashiv,488,Osmanabad,0,4,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,2,0,0,0,0,0,17
2976,2018,01-01-2018,Maharashtra,27,Palghar,665,Palghar,0,5,0,7,0,0,0,0,5,0,5,0,5,21,0,0,0,0,0,0,14,0,0,0,0,0,62
2977,2018,01-01-2018,Maharashtra,27,Parbhani,489,Parbhani,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,5,0,0,0,0,2,10
2978,2018,01-01-2018,Maharashtra,27,Pune,490,Pune,1,50,0,4,0,0,0,0,1,0,28,2,123,68,0,0,2,0,1,2,9,0,0,0,0,0,291
2979,2018,01-01-2018,Maharashtra,27,Raigad,491,Raigad,1,4,0,1,0,0,0,0,3,0,14,0,50,24,0,0,0,0,1,1,29,0,0,0,0,0,128
2980,2018,01-01-2018,Maharashtra,27,Ratnagiri,492,Ratnagiri,0,3,0,0,0,0,0,0,0,0,8,0,32,2,0,0,0,0,0,1,2,0,0,0,0,0,48
2981,2018,01-01-2018,Maharashtra,27,Sangli,493,Sangli,0,6,0,2,0,0,0,0,0,0,7,1,7,11,0,0,0,0,0,0,6,0,0,0,0,0,40
2982,2018,01-01-2018,Maharashtra,27,Satara,494,Satara,0,1,0,0,0,0,0,0,0,0,11,0,6,17,0,0,0,0,1,0,21,0,0,0,0,0,57
2983,2018,01-01-2018,Maharashtra,27,Sindhudurg,495,Sindhudurg,0,3,0,1,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,28
2984,2018,01-01-2018,Maharashtra,27,Solapur,496,Solapur,0,6,0,1,0,0,0,0,3,0,11,1,7,16,0,0,0,0,0,0,7,0,0,0,0,0,52
2985,2018,01-01-2018,Maharashtra,27,Thane,497,Thane,1,170,0,13,0,0,0,0,14,0,21,1,55,23,0,0,0,0,0,0,41,0,0,0,0,0,339
2986,2018,01-01-2018,Maharashtra,27,Wardha,498,Wardha,0,4,0,4,0,0,0,0,0,0,11,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,58
2987,2018,01-01-2018,Maharashtra,27,Washim,499,Washim,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,0,5,0,0,0,0,0,12
2988,2018,01-01-2018,Maharashtra,27,Yavatmal,500,Yavatmal,0,4,0,4,0,0,0,0,0,0,3,1,12,20,0,0,0,0,0,0,0,0,0,0,0,0,44
2989,2018,01-01-2018,Manipur,14,Bishnupur,252,Bishnupur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2990,2018,01-01-2018,Manipur,14,Chandel,253,Chandel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2991,2018,01-01-2018,Manipur,14,Churachandpur,254,Churachandpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2992,2018,01-01-2018,Manipur,14,Imphal West,256,CID,0,0,0,0,0,0,0,0,0,0,3,2,0,14,1,0,0,0,0,0,6,0,0,0,0,0,26
2993,2018,01-01-2018,Manipur,14,Imphal East,255,Imphal East,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2994,2018,01-01-2018,Manipur,14,Imphal West,256,Imphal West,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2995,2018,01-01-2018,Manipur,14,Senapati,257,Senapati,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2996,2018,01-01-2018,Manipur,14,Tamenglong,258,Tamenglong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2997,2018,01-01-2018,Manipur,14,Thoubal,259,Thoubal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2998,2018,01-01-2018,Manipur,14,Ukhrul,260,Ukhrul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2999,2018,01-01-2018,Meghalaya,17,East Garo Hills,273,East Garo Hills,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
3000,2018,01-01-2018,Meghalaya,17,North Garo Hills,656,North Garo Hills,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3001,2018,01-01-2018,Meghalaya,17,South Garo Hills,277,South Garo Hills,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3002,2018,01-01-2018,Meghalaya,17,South West Garo Hills,663,South West Garo Hills,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3003,2018,01-01-2018,Meghalaya,17,West Garo Hills,278,West Garo Hills,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3004,2018,01-01-2018,Meghalaya,17,West Jaintia Hills,275,West Jaintia Hills,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3005,2018,01-01-2018,Meghalaya,17,East Jaintia Hills,657,East Jaintia Hills,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3006,2018,01-01-2018,Meghalaya,17,East Khasi Hills,274,East Khasi Hills,0,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
3007,2018,01-01-2018,Meghalaya,17,South West Khasi Hills,658,South West Khasi Hills,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3008,2018,01-01-2018,Meghalaya,17,West Khasi Hills,279,West Khasi Hills,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3009,2018,01-01-2018,Meghalaya,17,Ri Bhoi,276,Ri Bhoi,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
3010,2018,01-01-2018,Meghalaya,17,East Khasi Hills,274,Cyber Cell,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,16
3011,2018,01-01-2018,Mizoram,15,Aizawl,261,Aizawl,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
3012,2018,01-01-2018,Mizoram,15,Champhai,262,Champhai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3013,2018,01-01-2018,Mizoram,15,Kolasib,263,Kolasib,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3014,2018,01-01-2018,Mizoram,15,Lawngtlai,264,Lawngtlai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3015,2018,01-01-2018,Mizoram,15,Lunglei,265,Lunglei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3016,2018,01-01-2018,Mizoram,15,Mamit,266,Mamit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3017,2018,01-01-2018,Mizoram,15,Siaha,267,Saiha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3018,2018,01-01-2018,Mizoram,15,Serchhip,268,Serchhip,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3019,2018,01-01-2018,Mizoram,15,Aizawl,261,SPL Narcotic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3020,2018,01-01-2018,Nagaland,13,Dimapur,244,Dimapur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3021,2018,01-01-2018,Nagaland,13,Kiphire,614,Kiphire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3022,2018,01-01-2018,Nagaland,13,Kohima,245,Kohima,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3023,2018,01-01-2018,Nagaland,13,Longleng,615,Longleng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3024,2018,01-01-2018,Nagaland,13,Mokokchung,246,Mokokchung,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3025,2018,01-01-2018,Nagaland,13,Mon,247,Mon,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3026,2018,01-01-2018,Nagaland,13,Peren,613,Peren,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3027,2018,01-01-2018,Nagaland,13,Phek,248,Phek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3028,2018,01-01-2018,Nagaland,13,Tuensang,249,Tuensang,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3029,2018,01-01-2018,Nagaland,13,Wokha,250,Wokha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3030,2018,01-01-2018,Nagaland,13,Zunheboto,251,Zunheboto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3031,2018,01-01-2018,Odisha,21,Anugul,344,Anugul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3032,2018,01-01-2018,Odisha,21,Baleshwar,346,Baleshwar,0,0,0,4,0,0,0,0,0,0,0,1,5,6,0,0,0,0,0,0,2,0,0,0,0,0,18
3033,2018,01-01-2018,Odisha,21,Bargarh,347,Bargarh,0,0,0,8,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,32
3034,2018,01-01-2018,Odisha,21,Bhadrak,348,Bhadrak,0,0,0,14,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,24
3035,2018,01-01-2018,Odisha,21,Balangir,345,Balangir,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20
3036,2018,01-01-2018,Odisha,21,Boudh,349,Boudh,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3037,2018,01-01-2018,Odisha,21,Cuttack,350,Cuttack,0,0,0,28,0,0,0,0,0,0,0,0,48,2,0,0,0,0,0,0,0,0,0,0,0,0,78
3038,2018,01-01-2018,Odisha,21,Deogarh,351,Deogarh,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,10
3039,2018,01-01-2018,Odisha,21,Dhenkanal,352,Dhenkanal,0,0,0,1,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,18
3040,2018,01-01-2018,Odisha,21,Gajapati,353,Gajapati,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4
3041,2018,01-01-2018,Odisha,21,Ganjam,354,Ganjam,0,0,0,23,0,0,0,0,0,0,0,0,13,29,0,0,0,0,0,0,0,0,0,0,0,0,65
3042,2018,01-01-2018,Odisha,21,Jagatsinghapur,355,Jagatsinghpur,0,0,0,0,0,0,0,0,0,0,1,4,0,6,0,4,0,0,0,0,9,0,0,0,0,0,24
3043,2018,01-01-2018,Odisha,21,Jajapur,356,Jajpur,0,0,0,32,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,2,0,0,0,0,0,82
3044,2018,01-01-2018,Odisha,21,Jharsuguda,357,Jharsuguda,0,0,0,12,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,21
3045,2018,01-01-2018,Odisha,21,Kalahandi,358,Kalahandi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3046,2018,01-01-2018,Odisha,21,Kandhamal,359,Kandhamal,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,17
3047,2018,01-01-2018,Odisha,21,Kendrapara,360,Kendrapara,0,0,0,0,0,0,0,0,2,0,0,2,0,14,0,0,0,0,1,0,15,0,0,0,0,0,34
3048,2018,01-01-2018,Odisha,21,Kendujhar,361,Kendujhar,0,0,0,16,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,25
3049,2018,01-01-2018,Odisha,21,Khordha,362,Khordha,0,0,0,4,0,0,0,0,0,0,0,1,32,45,0,0,0,0,0,0,5,0,0,0,0,0,87
3050,2018,01-01-2018,Odisha,21,Koraput,363,Koraput,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,8,0,0,0,0,0,0,0,20
3051,2018,01-01-2018,Odisha,21,Malkangiri,364,Malkangiri,0,0,0,6,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,13
3052,2018,01-01-2018,Odisha,21,Mayurbhanj,365,Mayurbhanj,0,0,0,0,0,0,0,0,2,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,16
3053,2018,01-01-2018,Odisha,21,Nayagarh,367,Nayagarh,0,0,0,5,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,16
3054,2018,01-01-2018,Odisha,21,Nabarangpur,366,Nabarangpur,0,3,0,4,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11
3055,2018,01-01-2018,Odisha,21,Nuapada,368,Nuapada,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,12
3056,2018,01-01-2018,Odisha,21,Puri,369,Puri,0,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13
3057,2018,01-01-2018,Odisha,21,Rayagada,370,Rayagada,0,0,0,6,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,17
3058,2018,01-01-2018,Odisha,21,Sambalpur,371,Sambalpur,0,0,0,16,0,0,0,0,0,0,0,0,31,1,0,0,0,0,0,0,0,0,0,0,0,0,48
3059,2018,01-01-2018,Odisha,21,Sonepur,372,Sonepur,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5
3060,2018,01-01-2018,Odisha,21,Sundargarh,373,Sundargarh,0,1,0,7,0,0,0,0,0,0,1,0,35,0,0,0,0,0,0,0,5,2,0,0,0,0,51
3061,2018,01-01-2018,Odisha,21,Cuttack,350,CID Crime Branch,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,58
3062,2018,01-01-2018,Punjab,3,Amritsar,27,Amritsar,0,2,0,3,0,0,0,0,0,0,0,0,1,0,1,0,2,0,4,0,1,0,0,0,0,0,14
3063,2018,01-01-2018,Punjab,3,Barnala,605,Barnala,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
3064,2018,01-01-2018,Punjab,3,Bathinda,28,Bathinda,0,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,0,0,1,0,4,0,0,1,0,0,14
3065,2018,01-01-2018,Punjab,3,Faridkot,29,Faridkot,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
3066,2018,01-01-2018,Punjab,3,Fatehgarh Sahib,30,Fatehgarh Sahib,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8
3067,2018,01-01-2018,Punjab,3,Fazilka,651,Fazilka,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
3068,2018,01-01-2018,Punjab,3,Ferozepur,31,Firozepur,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5
3069,2018,01-01-2018,Punjab,3,Patiala,41,GRP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3070,2018,01-01-2018,Punjab,3,Gurdaspur,32,Gurdaspur,0,3,0,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,15
3071,2018,01-01-2018,Punjab,3,Hoshiarpur,33,Hoshiarpur,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
3072,2018,01-01-2018,Punjab,3,Jalandhar,34,Jalandhar,0,4,0,4,0,0,0,0,0,0,4,0,3,1,0,0,0,0,1,0,5,2,0,0,0,0,24
3073,2018,01-01-2018,Punjab,3,Kapurthala,35,Kapurthala,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
